image_id,document_id,person_id,split,doc_type,forgery_category,control_index,label,quality_tier,template_variant,naming_stratum,pan_fifth_source,forgery_field,forgery_detail,c1_op,c1_field,rule_gt_verdict,rule_ocr_verdict,expected_rule,width,height,jpeg_q_capture,phash,file
P000012_aadhaar_C2_severe,P000012_aadhaar_C2,P000012,train,aadhaar,C2,,1,severe,2,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,524,331,51,16091185899711406735,images/train/aadhaar/P000012_aadhaar_C2_severe.jpg
P000012_aadhaar_C3_clean,P000012_aadhaar_C3,P000012,train,aadhaar,C3,,1,clean,2,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,961,606,90,11461485482779242639,images/train/aadhaar/P000012_aadhaar_C3_clean.jpg
P000012_aadhaar_C3_mild,P000012_aadhaar_C3,P000012,train,aadhaar,C3,,1,mild,2,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,877,553,71,11478373981381390479,images/train/aadhaar/P000012_aadhaar_C3_mild.jpg
P000012_aadhaar_C3_severe,P000012_aadhaar_C3,P000012,train,aadhaar,C3,,1,severe,2,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,643,405,64,16073171501207573007,images/train/aadhaar/P000012_aadhaar_C3_severe.jpg
P000012_aadhaar_C4_clean,P000012_aadhaar_C4,P000012,train,aadhaar,C4,,1,clean,2,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,955,602,94,11461485482778718863,images/train/aadhaar/P000012_aadhaar_C4_clean.jpg
P000012_aadhaar_C4_mild,P000012_aadhaar_C4,P000012,train,aadhaar,C4,,1,mild,2,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,767,483,74,16073171501207540367,images/train/aadhaar/P000012_aadhaar_C4_mild.jpg
P000012_aadhaar_C4_severe,P000012_aadhaar_C4,P000012,train,aadhaar,C4,,1,severe,2,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,593,374,62,11474996212940843151,images/train/aadhaar/P000012_aadhaar_C4_severe.jpg
P000012_pan_C00_clean,P000012_pan_C00,P000012,train,pan,C0,0,0,clean,2,initial_first,given_name,,,,,PASS,PASS,PASS,982,619,96,15725766509079124669,images/train/pan/P000012_pan_C00_clean.jpg
P000012_pan_C00_mild,P000012_pan_C00,P000012,train,pan,C0,0,0,mild,2,initial_first,given_name,,,,,PASS,PASS,PASS,830,523,71,11114089286744758973,images/train/pan/P000012_pan_C00_mild.jpg
P000012_pan_C00_severe,P000012_pan_C00,P000012,train,pan,C0,0,0,severe,2,initial_first,given_name,,,,,PASS,PASS,PASS,606,382,47,15725766474719386301,images/train/pan/P000012_pan_C00_severe.jpg
P000012_pan_C01_clean,P000012_pan_C01,P000012,train,pan,C0,1,0,clean,2,initial_first,given_name,,,,,PASS,PASS,PASS,984,620,95,15725766509079124669,images/train/pan/P000012_pan_C01_clean.jpg
P000012_pan_C01_mild,P000012_pan_C01,P000012,train,pan,C0,1,0,mild,2,initial_first,given_name,,,,,PASS,PASS,PASS,740,466,85,15725766509079124669,images/train/pan/P000012_pan_C01_mild.jpg
P000012_pan_C01_severe,P000012_pan_C01,P000012,train,pan,C0,1,0,severe,2,initial_first,given_name,,,,,PASS,FAIL,PASS,669,422,56,11114080456828869309,images/train/pan/P000012_pan_C01_severe.jpg
P000012_pan_C1_clean,P000012_pan_C1,P000012,train,pan,C1,,1,clean,2,initial_first,given_name,,,local_recompression,dob,PASS,PASS,PASS,932,587,93,15725766509079124669,images/train/pan/P000012_pan_C1_clean.jpg
P000012_pan_C1_mild,P000012_pan_C1,P000012,train,pan,C1,,1,mild,2,initial_first,given_name,,,local_recompression,dob,PASS,PASS,PASS,710,447,79,11114080525011475133,images/train/pan/P000012_pan_C1_mild.jpg
P000012_pan_C1_severe,P000012_pan_C1,P000012,train,pan,C1,,1,severe,2,initial_first,given_name,,,local_recompression,dob,PASS,PASS,PASS,606,382,45,15725784067438090941,images/train/pan/P000012_pan_C1_severe.jpg
P000012_pan_C2_clean,P000012_pan_C2,P000012,train,pan,C2,,1,clean,2,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,978,617,93,15725766509079124669,images/train/pan/P000012_pan_C2_clean.jpg
P000012_pan_C2_mild,P000012_pan_C2,P000012,train,pan,C2,,1,mild,2,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,792,500,78,11114080525011475133,images/train/pan/P000012_pan_C2_mild.jpg
P000012_pan_C2_severe,P000012_pan_C2,P000012,train,pan,C2,,1,severe,2,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,511,322,49,11123158024827771581,images/train/pan/P000012_pan_C2_severe.jpg
P000012_pan_C3_clean,P000012_pan_C3,P000012,train,pan,C3,,1,clean,2,initial_first,given_name,pan_number,"p5 S->O, name initials {D,S}",,,FAIL,FAIL,FAIL,1000,630,96,15725766509079124669,images/train/pan/P000012_pan_C3_clean.jpg
P000012_pan_C3_mild,P000012_pan_C3,P000012,train,pan,C3,,1,mild,2,initial_first,given_name,pan_number,"p5 S->O, name initials {D,S}",,,FAIL,FAIL,FAIL,778,490,72,15725766509079124669,images/train/pan/P000012_pan_C3_mild.jpg
P000012_pan_C3_severe,P000012_pan_C3,P000012,train,pan,C3,,1,severe,2,initial_first,given_name,pan_number,"p5 S->O, name initials {D,S}",,,FAIL,FAIL,FAIL,615,388,48,18022602284678339261,images/train/pan/P000012_pan_C3_severe.jpg
P000012_pan_C4_clean,P000012_pan_C4,P000012,train,pan,C4,,1,clean,2,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,993,626,92,15725766509079124669,images/train/pan/P000012_pan_C4_clean.jpg
P000012_pan_C4_mild,P000012_pan_C4,P000012,train,pan,C4,,1,mild,2,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,711,448,82,15725766509079124669,images/train/pan/P000012_pan_C4_mild.jpg
P000012_pan_C4_severe,P000012_pan_C4,P000012,train,pan,C4,,1,severe,2,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,FAIL,PASS,583,368,50,11114080525011475133,images/train/pan/P000012_pan_C4_severe.jpg
P000013_aadhaar_C00_clean,P000013_aadhaar_C00,P000013,train,aadhaar,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,967,610,90,11478373998561128591,images/train/aadhaar/P000013_aadhaar_C00_clean.jpg
P000013_aadhaar_C00_mild,P000013_aadhaar_C00,P000013,train,aadhaar,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,869,548,78,11469366799305863311,images/train/aadhaar/P000013_aadhaar_C00_mild.jpg
P000013_aadhaar_C00_severe,P000013_aadhaar_C00,P000013,train,aadhaar,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,523,330,58,11478092506406248623,images/train/aadhaar/P000013_aadhaar_C00_severe.jpg
P000013_aadhaar_C01_clean,P000013_aadhaar_C01,P000013,train,aadhaar,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,1006,634,93,11460359600052170895,images/train/aadhaar/P000013_aadhaar_C01_clean.jpg
P000013_aadhaar_C01_mild,P000013_aadhaar_C01,P000013,train,aadhaar,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,764,482,80,11478373981381390479,images/train/aadhaar/P000013_aadhaar_C01_mild.jpg
P000013_aadhaar_C01_severe,P000013_aadhaar_C01,P000013,train,aadhaar,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,554,349,56,13766202643626119311,images/train/aadhaar/P000013_aadhaar_C01_severe.jpg
P000013_aadhaar_C1_clean,P000013_aadhaar_C1,P000013,train,aadhaar,C1,,1,clean,2,mononymic,mononym,,,resample_patch,gender,PASS,PASS,PASS,986,621,92,11460359600052170895,images/train/aadhaar/P000013_aadhaar_C1_clean.jpg
P000013_aadhaar_C1_mild,P000013_aadhaar_C1,P000013,train,aadhaar,C1,,1,mild,2,mononymic,mononym,,,resample_patch,gender,PASS,PASS,PASS,788,497,80,11478373981380866191,images/train/aadhaar/P000013_aadhaar_C1_mild.jpg
P000013_aadhaar_C1_severe,P000013_aadhaar_C1,P000013,train,aadhaar,C1,,1,severe,2,mononymic,mononym,,,resample_patch,gender,PASS,FAIL,PASS,510,322,51,13784234582776930477,images/train/aadhaar/P000013_aadhaar_C1_severe.jpg
P000013_aadhaar_C2_clean,P000013_aadhaar_C2,P000013,train,aadhaar,C2,,1,clean,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,1003,632,95,11478373998561128591,images/train/aadhaar/P000013_aadhaar_C2_clean.jpg
P000013_aadhaar_C2_mild,P000013_aadhaar_C2,P000013,train,aadhaar,C2,,1,mild,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,715,451,74,11478373981380866191,images/train/aadhaar/P000013_aadhaar_C2_mild.jpg
P000013_aadhaar_C2_severe,P000013_aadhaar_C2,P000013,train,aadhaar,C2,,1,severe,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,602,380,46,11460359634412949647,images/train/aadhaar/P000013_aadhaar_C2_severe.jpg
P000013_aadhaar_C3_clean,P000013_aadhaar_C3,P000013,train,aadhaar,C3,,1,clean,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,964,608,92,11478373998561128591,images/train/aadhaar/P000013_aadhaar_C3_clean.jpg
P000013_aadhaar_C3_mild,P000013_aadhaar_C3,P000013,train,aadhaar,C3,,1,mild,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,894,563,86,16072045617942687887,images/train/aadhaar/P000013_aadhaar_C3_mild.jpg
P000013_aadhaar_C3_severe,P000013_aadhaar_C3,P000013,train,aadhaar,C3,,1,severe,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,550,347,64,16090059999805087919,images/train/aadhaar/P000013_aadhaar_C3_severe.jpg
P000013_aadhaar_C4_clean,P000013_aadhaar_C4,P000013,train,aadhaar,C4,,1,clean,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,959,604,95,11478373998561128591,images/train/aadhaar/P000013_aadhaar_C4_clean.jpg
P000013_aadhaar_C4_mild,P000013_aadhaar_C4,P000013,train,aadhaar,C4,,1,mild,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,889,560,71,11478373981381390479,images/train/aadhaar/P000013_aadhaar_C4_mild.jpg
P000013_aadhaar_C4_severe,P000013_aadhaar_C4,P000013,train,aadhaar,C4,,1,severe,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,541,341,51,11460359604348178575,images/train/aadhaar/P000013_aadhaar_C4_severe.jpg
P000013_pan_C00_clean,P000013_pan_C00,P000013,train,pan,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,1005,634,92,15725766509611801277,images/train/pan/P000013_pan_C00_clean.jpg
P000013_pan_C00_mild,P000013_pan_C00,P000013,train,pan,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,848,535,79,15725766543434668733,images/train/pan/P000013_pan_C00_mild.jpg
P000013_pan_C00_severe,P000013_pan_C00,P000013,train,pan,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,548,345,58,15721262875628886717,images/train/pan/P000013_pan_C00_severe.jpg
P000013_pan_C01_clean,P000013_pan_C01,P000013,train,pan,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,962,606,92,15725766509079124669,images/train/pan/P000013_pan_C01_clean.jpg
P000013_pan_C01_mild,P000013_pan_C01,P000013,train,pan,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,737,465,77,15725766509611801277,images/train/pan/P000013_pan_C01_mild.jpg
P000013_pan_C01_severe,P000013_pan_C01,P000013,train,pan,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,FAIL,PASS,536,338,64,11114150825568852669,images/train/pan/P000013_pan_C01_severe.jpg
P000013_pan_C1_clean,P000013_pan_C1,P000013,train,pan,C1,,1,clean,2,mononymic,mononym,,,field_displacement,father_name,PASS,PASS,PASS,998,629,90,15725766509079124669,images/train/pan/P000013_pan_C1_clean.jpg
P000013_pan_C1_mild,P000013_pan_C1,P000013,train,pan,C1,,1,mild,2,mononymic,mononym,,,field_displacement,father_name,PASS,PASS,PASS,724,457,85,11114150894254774973,images/train/pan/P000013_pan_C1_mild.jpg
P000013_pan_C1_severe,P000013_pan_C1,P000013,train,pan,C1,,1,severe,2,mononymic,mononym,,,field_displacement,father_name,PASS,FAIL,PASS,597,376,54,15712255744556751613,images/train/pan/P000013_pan_C1_severe.jpg
P000013_pan_C2_clean,P000013_pan_C2,P000013,train,pan,C2,,1,clean,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,PASS,FAIL,985,621,93,11114080491188607677,images/train/pan/P000013_pan_C2_clean.jpg
P000013_pan_C2_mild,P000013_pan_C2,P000013,train,pan,C2,,1,mild,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,PASS,FAIL,871,549,84,15725766543937985213,images/train/pan/P000013_pan_C2_mild.jpg
P000013_pan_C2_severe,P000013_pan_C2,P000013,train,pan,C2,,1,severe,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,PASS,FAIL,605,382,49,14572871358391605980,images/train/pan/P000013_pan_C2_severe.jpg
P000013_pan_C3_clean,P000013_pan_C3,P000013,train,pan,C3,,1,clean,2,mononymic,mononym,pan_number,"p5 S->W, name initials {S}",,,FAIL,FAIL,FAIL,994,627,95,15725766509079124669,images/train/pan/P000013_pan_C3_clean.jpg
P000013_pan_C3_mild,P000013_pan_C3,P000013,train,pan,C3,,1,mild,2,mononymic,mononym,pan_number,"p5 S->W, name initials {S}",,,FAIL,FAIL,FAIL,722,455,73,15725766475222702781,images/train/pan/P000013_pan_C3_mild.jpg
P000013_pan_C3_severe,P000013_pan_C3,P000013,train,pan,C3,,1,severe,2,mononymic,mononym,pan_number,"p5 S->W, name initials {S}",,,FAIL,FAIL,FAIL,551,347,57,15725784066905430876,images/train/pan/P000013_pan_C3_severe.jpg
P000013_pan_C4_clean,P000013_pan_C4,P000013,train,pan,C4,,1,clean,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,983,619,91,15725766543405308605,images/train/pan/P000013_pan_C4_clean.jpg
P000013_pan_C4_mild,P000013_pan_C4,P000013,train,pan,C4,,1,mild,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,876,553,83,11114080525011475133,images/train/pan/P000013_pan_C4_mild.jpg
P000013_pan_C4_severe,P000013_pan_C4,P000013,train,pan,C4,,1,severe,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,605,381,58,15725766543937985213,images/train/pan/P000013_pan_C4_severe.jpg
P000014_aadhaar_C00_clean,P000014_aadhaar_C00,P000014,train,aadhaar,C0,0,0,clean,0,initial_first,given_name,,,,,PASS,PASS,PASS,953,601,93,11460385988332771343,images/train/aadhaar/P000014_aadhaar_C00_clean.jpg
P000014_aadhaar_C00_mild,P000014_aadhaar_C00,P000014,train,aadhaar,C0,0,0,mild,0,initial_first,given_name,,,,,PASS,PASS,PASS,771,486,85,10885051135936190479,images/train/aadhaar/P000014_aadhaar_C00_mild.jpg
P000014_aadhaar_C00_severe,P000014_aadhaar_C00,P000014,train,aadhaar,C0,0,0,severe,0,initial_first,given_name,,,,,PASS,PASS,PASS,622,392,63,16072045618481125391,images/train/aadhaar/P000014_aadhaar_C00_severe.jpg
P000014_aadhaar_C01_clean,P000014_aadhaar_C01,P000014,train,aadhaar,C0,1,0,clean,0,initial_first,given_name,,,,,PASS,PASS,PASS,1011,637,95,11460385988332771343,images/train/aadhaar/P000014_aadhaar_C01_clean.jpg
P000014_aadhaar_C01_mild,P000014_aadhaar_C01,P000014,train,aadhaar,C0,1,0,mild,0,initial_first,given_name,,,,,PASS,PASS,PASS,784,494,71,11479499881290160271,images/train/aadhaar/P000014_aadhaar_C01_mild.jpg
P000014_aadhaar_C01_severe,P000014_aadhaar_C01,P000014,train,aadhaar,C0,1,0,severe,0,initial_first,given_name,,,,,PASS,PASS,PASS,703,443,62,16073171518386886927,images/train/aadhaar/P000014_aadhaar_C01_severe.jpg
P000014_aadhaar_C1_clean,P000014_aadhaar_C1,P000014,train,aadhaar,C1,,1,clean,0,initial_first,given_name,,,patch_splice,background,PASS,PASS,PASS,980,618,93,11460948938284095759,images/train/aadhaar/P000014_aadhaar_C1_clean.jpg
P000014_aadhaar_C1_mild,P000014_aadhaar_C1,P000014,train,aadhaar,C1,,1,mild,0,initial_first,given_name,,,patch_splice,background,PASS,PASS,PASS,864,545,70,11460931346100277519,images/train/aadhaar/P000014_aadhaar_C1_mild.jpg
P000014_aadhaar_C1_severe,P000014_aadhaar_C1,P000014,train,aadhaar,C1,,1,severe,0,initial_first,given_name,,,patch_splice,background,PASS,PASS,PASS,590,372,63,16072617278628231183,images/train/aadhaar/P000014_aadhaar_C1_severe.jpg
P000014_aadhaar_C2_clean,P000014_aadhaar_C2,P000014,train,aadhaar,C2,,1,clean,0,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,965,608,96,11461503092146591759,images/train/aadhaar/P000014_aadhaar_C2_clean.jpg
P000014_aadhaar_C2_mild,P000014_aadhaar_C2,P000014,train,aadhaar,C2,,1,mild,0,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,727,458,75,11461503092146591759,images/train/aadhaar/P000014_aadhaar_C2_mild.jpg
P000014_aadhaar_C2_severe,P000014_aadhaar_C2,P000014,train,aadhaar,C2,,1,severe,0,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,607,382,48,16080982448991656207,images/train/aadhaar/P000014_aadhaar_C2_severe.jpg
P000014_aadhaar_C3_clean,P000014_aadhaar_C3,P000014,train,aadhaar,C3,,1,clean,0,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,936,590,95,11461503092146591759,images/train/aadhaar/P000014_aadhaar_C3_clean.jpg
P000014_aadhaar_C3_mild,P000014_aadhaar_C3,P000014,train,aadhaar,C3,,1,mild,0,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,817,515,71,16073189093394110479,images/train/aadhaar/P000014_aadhaar_C3_mild.jpg
P000014_aadhaar_C3_severe,P000014_aadhaar_C3,P000014,train,aadhaar,C3,,1,severe,0,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,510,322,53,11461485499959499535,images/train/aadhaar/P000014_aadhaar_C3_severe.jpg
P000014_aadhaar_C4_clean,P000014_aadhaar_C4,P000014,train,aadhaar,C4,,1,clean,0,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,952,600,91,11461503092146591759,images/train/aadhaar/P000014_aadhaar_C4_clean.jpg
P000014_aadhaar_C4_mild,P000014_aadhaar_C4,P000014,train,aadhaar,C4,,1,mild,0,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,832,525,82,16073189024674666511,images/train/aadhaar/P000014_aadhaar_C4_mild.jpg
P000014_aadhaar_C4_severe,P000014_aadhaar_C4,P000014,train,aadhaar,C4,,1,severe,0,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,FAIL,PASS,674,425,63,14946163217923094671,images/train/aadhaar/P000014_aadhaar_C4_severe.jpg
P000014_pan_C00_clean,P000014_pan_C00,P000014,train,pan,C0,0,0,clean,0,initial_first,given_name,,,,,PASS,PASS,PASS,987,622,91,15725766509850876589,images/train/pan/P000014_pan_C00_clean.jpg
P000014_pan_C00_mild,P000014_pan_C00,P000014,train,pan,C0,0,0,mild,0,initial_first,given_name,,,,,PASS,PASS,PASS,752,474,80,15716759241876658941,images/train/pan/P000014_pan_C00_mild.jpg
P000014_pan_C00_severe,P000014_pan_C00,P000014,train,pan,C0,0,0,severe,0,initial_first,given_name,,,,,PASS,PASS,PASS,679,428,53,15716759241910737501,images/train/pan/P000014_pan_C00_severe.jpg
P000014_pan_C01_clean,P000014_pan_C01,P000014,train,pan,C0,1,0,clean,0,initial_first,given_name,,,,,PASS,PASS,PASS,973,613,95,15725766509850876589,images/train/pan/P000014_pan_C01_clean.jpg
P000014_pan_C01_mild,P000014_pan_C01,P000014,train,pan,C0,1,0,mild,0,initial_first,given_name,,,,,PASS,PASS,PASS,727,458,81,11114089218843171501,images/train/pan/P000014_pan_C01_mild.jpg
P000014_pan_C01_severe,P000014_pan_C01,P000014,train,pan,C0,1,0,severe,0,initial_first,given_name,,,,,PASS,FAIL,PASS,526,332,51,12852549077814299309,images/train/pan/P000014_pan_C01_severe.jpg
P000014_pan_C1_clean,P000014_pan_C1,P000014,train,pan,C1,,1,clean,0,initial_first,given_name,,,font_substitution,pan_number,PASS,PASS,PASS,956,603,90,15712255711100361389,images/train/pan/P000014_pan_C1_clean.jpg
P000014_pan_C1_mild,P000014_pan_C1,P000014,train,pan,C1,,1,mild,0,initial_first,given_name,,,font_substitution,pan_number,PASS,PASS,PASS,830,524,70,11109576891927714477,images/train/pan/P000014_pan_C1_mild.jpg
P000014_pan_C1_severe,P000014_pan_C1,P000014,train,pan,C1,,1,severe,0,initial_first,given_name,,,font_substitution,pan_number,PASS,FAIL,PASS,638,402,49,13410916301013867205,images/train/pan/P000014_pan_C1_severe.jpg
P000014_pan_C2_clean,P000014_pan_C2,P000014,train,pan,C2,,1,clean,0,initial_first,given_name,pan_number,format_letter_slot,,,FAIL,PASS,FAIL,983,620,90,15725766509850876589,images/train/pan/P000014_pan_C2_clean.jpg
P000014_pan_C2_mild,P000014_pan_C2,P000014,train,pan,C2,,1,mild,0,initial_first,given_name,pan_number,format_letter_slot,,,FAIL,PASS,FAIL,861,543,74,11105073222946478845,images/train/pan/P000014_pan_C2_mild.jpg
